"";"name.company";"ref.date";"1 Ativo Total";"1.01 Ativo Circulante";"1.01.01 Caixa e Equivalentes de Caixa";"1.01.02 Aplicações Financeiras";"1.01.03 Contas a Receber";"1.01.04 Estoques";"1.01.05 Ativos Biológicos";"1.01.06 Tributos a Recuperar";"1.01.07 Despesas Antecipadas";"1.01.08 Outros Ativos Circulantes";"1.02 Ativo Não Circulante";"1.02.01 Ativo Realizável a Longo Prazo";"1.02.02 Investimentos";"1.02.03 Imobilizado";"1.02.04 Intangível";"1.02.05 Diferido";"2 Passivo Total";"2.01 Passivo Circulante";"2.01.01 Obrigações Sociais e Trabalhistas";"2.01.02 Fornecedores";"2.01.03 Obrigações Fiscais";"2.01.04 Empréstimos e Financiamentos";"2.01.05 Outras Obrigações";"2.01.06 Provisões";"2.01.07 Passivos sobre Ativos Não-Correntes a Venda e Descontinuados";"2.01.08 Outros";"2.02 Passivo Não Circulante";"2.02.01 Empréstimos e Financiamentos";"2.02.02 Outras Obrigações";"2.02.03 Tributos Diferidos";"2.02.04 Provisões";"2.02.05 Passivos sobre Ativos Não-Correntes a Venda e Descontinuados";"2.02.06 Lucros e Receitas a Apropriar";"2.03 Patrimônio Líquido";"2.03 Patrimônio Líquido Consolidado";"2.03.01 Capital Social Realizado";"2.03.02 Reservas de Capital";"2.03.03 Reservas de Reavaliação";"2.03.04 Reservas de Lucros";"2.03.05 Lucros/Prejuízos Acumulados";"2.03.06 Ajustes de Avaliação Patrimonial";"2.03.07 Ajustes Acumulados de Conversão";"2.03.08 Outros Resultados Abrangentes";"2.03.09 Participação dos Acionistas Não Controladores";"2.04 Part. de Acionistas Não Controladores";"2.05 Patrimônio Líquido";"2.05.01 Capital Social Realizado";"2.05.02 Reservas de Capital";"2.05.03 Reservas de Reavaliação";"2.05.04 Reservas de Lucro";"2.05.05 Ajustes de Avaliação Patrimonial";"2.05.06 Lucros/Prejuízos Acumulados";"2.05.07 Adiantamento para Futuro Aumento Capital";"3.01 Receita de Venda de Bens e/ou Serviços";"3.02 Custo dos Bens e/ou Serviços Vendidos";"3.03 Resultado Bruto";"3.04 Despesas/Receitas Operacionais";"3.05 Resultado Antes do Resultado Financeiro e dos Tributos";"3.06 Resultado Financeiro";"3.07 Resultado Antes dos Tributos sobre o Lucro";"3.08 Imposto de Renda e Contribuição Social sobre o Lucro";"3.09 Resultado Líquido das Operações Continuadas";"3.10 Resultado Líquido de Operações Descontinuadas";"3.11 Lucro/Prejuízo Consolidado do Período";"3.11 Lucro/Prejuízo do Período";"3.12 Participações/Contribuições Estatutárias";"3.13 Reversão dos Juros sobre Capital Próprio";"3.14 Part. de Acionistas Não Controladores";"3.15 Lucro/Prejuízo do Período";"3.99 Lucro por Ação - (Reais / Ação)";"6.01 Receitas";"6.01.01 Vendas Mercadorias, Produtos e Serviços";"6.01.02 Outras Receitas";"6.01.03 Receitas refs. à Constr. Ativos Próprios";"6.01.04 Provisão/Rev. Créds. Liquidação Duvidosa";"6.02 Insumos Adquiridos de Terceiros";"6.02.01 Custos Prods., Mercs. e Servs. Vendidos";"6.02.02 Materiais-Energia-Servs Terceiros-Outros";"6.02.03 Perda/Recuperação de Valores Ativos";"6.02.04 Outros";"6.03 Valor Adicionado Bruto";"6.04 Retenções";"6.04.01 Depreciação, Amortização e Exaustão";"6.04.02 Outras";"6.05 Valor Adicionado Líquido Produzido";"6.06 Vlr Adicionado Recebido em Transferência";"6.06.01 Resultado de Equivalência Patrimonial";"6.06.02 Receitas Financeiras";"6.06.03 Outros";"6.07 Valor Adicionado Total a Distribuir";"6.08 Distribuição do Valor Adicionado";"6.08.01 Pessoal";"6.08.02 Impostos, Taxas e Contribuições";"6.08.03 Remuneração de Capitais de Terceiros";"6.08.04 Remuneração de Capitais Próprios";"6.08.05 Outros";"7.01 Receitas";"7.01.01 Vendas de Mercadorias, Produtos e Serviços";"7.01.02 Outras Receitas";"7.01.03 Receitas refs. à Construção de Ativos Próprios";"7.01.04 Provisão/Reversão de Créds. Liquidação Duvidosa";"7.02 Insumos Adquiridos de Terceiros";"7.02.01 Custos Prods., Mercs. e Servs. Vendidos";"7.02.02 Materiais, Energia, Servs. de Terceiros e Outros";"7.02.03 Perda/Recuperação de Valores Ativos";"7.02.04 Outros";"7.03 Valor Adicionado Bruto";"7.04 Retenções";"7.04.01 Depreciação, Amortização e Exaustão";"7.04.02 Outras";"7.05 Valor Adicionado Líquido Produzido";"7.06 Vlr Adicionado Recebido em Transferência";"7.06.01 Resultado de Equivalência Patrimonial";"7.06.02 Receitas Financeiras";"7.06.03 Outros";"7.07 Valor Adicionado Total a Distribuir";"7.08 Distribuição do Valor Adicionado";"7.08.01 Pessoal";"7.08.02 Impostos, Taxas e Contribuições";"7.08.03 Remuneração de Capitais de Terceiros";"7.08.04 Remuneração de Capitais Próprios";"7.08.05 Outros";"cnpj";"ano";"constitu";"setor";"subsetor";"estado";"segmento";"patentes";"cedentes";"cessionaria";"num_patentes";"e_cedente";"num_cedentes";"e_cessionaria";"num_cessionaria";"CATEG_REG";"SETOR_ATIV";"UF";"DT_REG";"DT_CONST"
"2437";"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL";2010-12-31;2524188;1574933;190025;0;806405;512636;0;6960;6989;51918;949255;881233;0;45015;23007;NA;2524188;653870;15993;38597;82588;389263;127429;0;0;NA;749487;544054;143846;5661;55926;0;0;NA;1120831;1208063;0;0;0;-87232;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;778316;-556132;222184;-127096;95088;-421;94667;-27294;67373;0;67373;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;807943;807943;0;0;0;-616219;-556132;-54194;0;-5893;191724;-2169;-2169;0;189555;50698;0;50698;0;240253;240253;63052;56921;52907;67373;0;"67571414000141";2010;"1992-02-06";"Consumo Cíclico";"Construção Civil";"SP";"Edificações";0;0;0;0;0;0;0;0;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"SP";"23/05/2007";"06/02/1992"
"2438";"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL";2011-12-31;3118797;1983191;136990;238158;996799;569130;0;14196;4639;23279;1135606;1048795;0;48360;38451;NA;3118797;1133674;8635;39940;103146;755848;226105;0;0;NA;979220;599636;312308;0;67276;0;0;NA;1005903;1208063;0;0;0;-202160;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;727419;-620771;106648;-160232;-53584;-36312;-89896;-25032;-114928;0;-114928;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;755010;755010;0;0;0;-716208;-620771;-89388;0;-6049;38802;-11046;-11046;0;27756;79318;0;79318;0;107074;107074;51481;52623;117898;-114928;0;"67571414000141";2011;"1992-02-06";"Consumo Cíclico";"Construção Civil";"SP";"Edificações";0;0;0;0;0;0;0;0;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"SP";"23/05/2007";"06/02/1992"
"2439";"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL";2012-12-31;2575218;1814169;83967;99083;777270;709573;0;6844;2512;134920;761049;703244;0;32874;24931;NA;2575218;1461567;8172;32294;107700;973710;261769;0;77922;NA;524332;279810;143829;0;100693;0;0;NA;589319;1257719;0;0;0;-665556;-2844;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;333801;-533697;-199896;-148361;-348257;-80018;-428275;-17543;-445818;-17578;-463396;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;403128;403128;0;0;0;-680035;-511569;-153160;0;-15306;-276907;-11998;-11998;0;-288905;59762;0;59762;0;-229143;-229143;55568;35840;142845;-463396;0;"67571414000141";2012;"1992-02-06";"Consumo Cíclico";"Construção Civil";"SP";"Edificações";0;0;0;0;0;0;0;0;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"SP";"23/05/2007";"06/02/1992"
"2440";"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL";2013-12-31;1976902;1439179;77403;102100;767428;429189;0;11153;1284;50622;537723;421702;79003;21421;15597;NA;1976902;931796;7298;29903;85593;571412;232042;5548;0;NA;730094;444292;183881;0;101921;0;0;NA;315012;1258060;0;0;0;-949797;0;0;0;6749;NA;NA;NA;NA;NA;NA;NA;NA;NA;518809;-570811;-52002;-83785;-135787;-137510;-273297;-8128;-281425;28;-281397;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;563574;563574;0;0;0;-502625;-453166;-45026;0;-4433;60949;-8168;-8168;0;52781;46468;9500;36968;0;99249;99249;33446;52893;294335;-281425;0;"67571414000141";2013;"1992-02-06";"Consumo Cíclico";"Construção Civil";"SP";"Edificações";0;0;0;0;0;0;0;0;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"SP";"23/05/2007";"06/02/1992"
"2441";"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL";2014-12-31;1531576;1113626;29598;102100;661652;390248;0;10818;1242;20068;417950;313689;75368;15442;13451;NA;1531576;975613;5076;33862;53212;645917;232715;4831;0;NA;474450;315501;38702;0;120247;0;0;NA;81513;1258060;0;0;0;-1183149;0;0;0;6602;NA;NA;NA;NA;NA;NA;NA;NA;NA;158324;-234185;-75861;-76829;-152690;-77720;-230410;-3414;-233824;472;-233352;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;163218;163218;0;0;0;-209508;-156053;-49654;0;-3801;-46290;-5768;-5768;0;-52058;48320;9524;38796;0;-3738;-3738;25383;8308;196395;-233824;0;"67571414000141";2014;"1992-02-06";"Consumo Cíclico";"Construção Civil";"SP";"Edificações";0;0;0;0;0;0;0;0;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"SP";"23/05/2007";"06/02/1992"
"2442";"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL";2015-12-31;1307012;971228;22738;102100;575263;353269;0;11134;819;8005;335784;266852;45773;11739;11420;NA;1307012;1196524;2584;24575;42854;906798;215003;4710;0;NA;295200;124134;26095;0;144971;0;0;NA;-184712;1259290;0;0;0;-1444002;0;0;0;6602;NA;NA;NA;NA;NA;NA;NA;NA;NA;111989;-167981;-55992;-101798;-157790;-101616;-259406;-2182;-261588;0;-261588;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;115443;115443;0;0;0;-182153;-101721;-73771;0;-6661;-66710;-4063;-4063;0;-70773;25532;4524;21008;0;-45241;-45241;20542;5635;190170;-261588;0;"67571414000141";2015;"1992-02-06";"Consumo Cíclico";"Construção Civil";"SP";"Edificações";0;0;0;0;0;0;0;0;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"SP";"23/05/2007";"06/02/1992"
"2443";"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL";2016-12-31;984399;742538;33081;0;386336;304252;0;4985;852;13032;241861;194985;30091;7601;9184;NA;984399;1265595;1800;20379;52634;1004125;183753;2904;0;NA;228298;37756;15891;9316;165335;0;0;NA;-509494;1281678;0;0;0;-1791172;0;0;0;6602;NA;NA;NA;NA;NA;NA;NA;NA;NA;-17954;-58402;-76356;-170339;-246695;-102931;-349626;1029;-348597;0;-348597;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-17782;-17782;0;0;0;-172511;-17385;-153499;0;-1627;-190293;-3972;-3972;0;-194265;14379;-103;14482;0;-179886;-179886;10492;-857;159076;-348597;0;"67571414000141";2016;"1992-02-06";"Consumo Cíclico";"Construção Civil";"SP";"Edificações";0;0;0;0;0;0;0;0;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"SP";"23/05/2007";"06/02/1992"
"2444";"VIVER INCORP. E CONSTRUTORA S.A.- EM RECUPERAÇÃO JUDICIAL";2017-12-31;821007;627845;15545;0;317937;283909;0;3287;220;6947;193162;171733;8557;5922;6950;NA;821007;730071;1662;10502;24989;589520;100547;2851;0;NA;156900;37756;24506;7174;125220;0;0;NA;-65964;1281771;564069;0;0;-1911804;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;5935;-14827;-8892;-89629;-98521;-70466;-168987;49773;-119214;0;-119214;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6046;6046;0;0;0;-69528;-14713;-56429;0;1614;-63482;-3855;-3855;0;-67337;12597;-21569;34166;0;-54740;-54740;9037;-49661;105098;-119214;0;"67571414000141";2017;"1992-02-06";"Consumo Cíclico";"Construção Civil";"SP";"Edificações";0;0;0;0;0;0;0;0;"Categoria A";"Construção Civil, Mat. Constr. e Decoração";"SP";"23/05/2007";"06/02/1992"
"2445";"VULCABRAS|AZALEIA S.A.";2010-12-31;1612649;941499;50986;1522;541116;224414;0;34416;66733;22312;671150;69574;26701;334640;240235;NA;1612649;628625;70816;123024;14523;365841;50968;3453;0;NA;454502;383374;57126;760;13242;0;0;NA;529522;208597;0;17983;310499;0;-7505;-162;0;110;NA;NA;NA;NA;NA;NA;NA;NA;NA;1953133;-1351390;601743;-411994;189749;-76959;112790;8219;121009;0;121009;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2211504;2213902;-934;0;-1464;-919337;-238110;-681490;263;0;1292167;-99737;-99737;0;1192430;33162;3136;26105;3921;1225592;1225592;644285;361542;98756;121009;0;"50926955000142";2010;"1952-07-29";"Consumo Cíclico";"Tecidos. Vestuário e Calçados";NA;"Calçados";0;0;0;0;0;0;1;0;"Categoria A";"TEXTIL E VESTUÁRIO";"SP";"20/07/1977";"29/07/1952"
"2446";"VULCABRAS|AZALEIA S.A.";2011-12-31;1546520;840831;18179;10525;435628;272373;0;25957;53994;24175;705689;111780;28278;333509;232122;NA;1546520;659924;67048;89212;12188;455350;21582;14544;0;NA;673566;615484;52640;608;4834;0;0;NA;213030;208597;0;16647;310499;-4162;-6642;-1537;0;127;NA;NA;NA;NA;NA;NA;NA;NA;NA;1529197;-1319889;209308;-448571;-239263;-109773;-349036;33047;-315989;0;-315989;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1758986;1737455;28518;0;-6987;-965433;-228333;-737166;66;0;793553;-107339;-107339;0;686214;58470;5575;31634;21261;744684;744684;623051;314963;122659;-315989;0;"50926955000142";2011;"1952-07-29";"Consumo Cíclico";"Tecidos. Vestuário e Calçados";NA;"Calçados";0;0;0;0;0;0;1;0;"Categoria A";"TEXTIL E VESTUÁRIO";"SP";"20/07/1977";"29/07/1952"
"2447";"VULCABRAS|AZALEIA S.A.";2012-12-31;1375440;765818;57715;10302;379567;266727;0;24231;10047;17229;609622;85414;28775;277875;217558;NA;1375440;659513;40648;82518;8458;457614;20693;49582;0;NA;710278;577986;91508;760;40784;0;0;NA;5649;208597;1e+05;15345;310499;-310846;-7466;-141;0;160;NA;NA;NA;NA;NA;NA;NA;NA;NA;1483125;-1144472;338653;-443118;-104465;-141637;-246102;-61855;-307957;0;-307957;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1711436;1681391;31432;0;-1387;-877226;-161244;-715944;-38;0;834210;-110281;-110281;0;723929;27126;-21;21226;5921;751055;751055;594697;311287;153028;-307957;0;"50926955000142";2012;"1952-07-29";"Consumo Cíclico";"Tecidos. Vestuário e Calçados";NA;"Calçados";0;0;0;0;0;0;1;0;"Categoria A";"TEXTIL E VESTUÁRIO";"SP";"20/07/1977";"29/07/1952"
"2448";"VULCABRAS|AZALEIA S.A.";2013-12-31;1267560;667608;46672;10024;354863;207837;0;28991;1997;17224;599952;94881;29525;248746;226800;NA;1267560;609147;38579;80648;11771;375169;52468;50512;0;NA;524939;445487;46683;0;32769;0;0;NA;133474;565913;1e+05;11807;0;-433988;-421;-10021;0;184;NA;NA;NA;NA;NA;NA;NA;NA;NA;1326837;-1050703;276134;-285053;-8919;-117377;-126296;-389;-126685;0;-126685;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1503911;1479100;25614;0;-803;-789589;-252865;-536653;-71;0;714322;-81463;-81463;0;632859;32699;898;25065;6736;665558;665558;463492;189077;139709;-126720;0;"50926955000142";2013;"1952-07-29";"Consumo Cíclico";"Tecidos. Vestuário e Calçados";NA;"Calçados";0;0;0;0;0;0;1;0;"Categoria A";"TEXTIL E VESTUÁRIO";"SP";"20/07/1977";"29/07/1952"
"2449";"VULCABRAS|AZALEIA S.A.";2014-12-31;1271514;729429;30642;10185;399243;265410;0;8312;3677;11960;542085;79256;30564;216207;216058;NA;1271514;595966;31911;108627;6379;334125;61574;53350;0;NA;614539;385775;204621;0;24143;0;0;NA;61009;565913;1e+05;10432;0;-505414;-421;-10135;0;213;NA;NA;NA;NA;NA;NA;NA;NA;NA;1267127;-923247;343880;-305972;37908;-114375;-76467;3673;-72794;0;-72794;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1448264;1415371;34389;0;-1496;-719327;-531126;-188136;-65;0;728937;-76194;-76194;0;652743;29383;1448;19396;8539;682126;682126;440858;172617;141473;-72822;0;"50926955000142";2014;"1952-07-29";"Consumo Cíclico";"Tecidos. Vestuário e Calçados";NA;"Calçados";0;0;0;0;0;0;1;0;"Categoria A";"TEXTIL E VESTUÁRIO";"SP";"20/07/1977";"29/07/1952"
"2450";"VULCABRAS|AZALEIA S.A.";2015-12-31;1237154;758584;24693;9300;394844;234077;0;24134;1479;70057;478570;63534;31848;173315;209873;NA;1237154;816907;18718;62200;6566;587442;49641;46036;46304;NA;384493;88017;268046;0;28430;0;0;NA;35754;565913;0;9079;0;-553979;-421;14478;0;263;NA;NA;NA;NA;NA;NA;NA;NA;NA;965875;-678429;287446;-249490;37956;-98152;-60196;-587;-60783;10863;-49920;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1102207;1090948;11925;0;-666;-477783;-334059;-143613;-111;0;624424;-71557;-71557;0;552867;56237;1667;46395;8175;609104;609104;384392;138690;146807;-60785;0;"50926955000142";2015;"1952-07-29";"Consumo Cíclico";"Tecidos. Vestuário e Calçados";NA;"Calçados";0;0;0;0;0;0;1;0;"Categoria A";"TEXTIL E VESTUÁRIO";"SP";"20/07/1977";"29/07/1952"
"2451";"VULCABRAS|AZALEIA S.A.";2016-12-31;1078668;617005;17094;6407;372592;189923;0;7726;2057;21206;461663;67521;33512;157291;203339;NA;1078668;441456;28986;66193;5075;275116;20335;45751;46304;NA;585349;264152;288562;0;32635;0;0;NA;51863;565913;0;8166;0;-517377;0;-5065;0;226;NA;NA;NA;NA;NA;NA;NA;NA;NA;1134220;-741666;392554;-273644;118910;-82146;36764;-1069;35695;10863;35695;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1288824;1290417;7203;0;-8796;-537885;-399080;-138614;-191;0;750939;-67198;-67198;0;683741;56870;2112;49229;5529;740611;740611;401016;175616;128284;35695;0;"50926955000142";2016;"1952-07-29";"Consumo Cíclico";"Tecidos. Vestuário e Calçados";NA;"Calçados";0;0;0;0;0;0;1;0;"Categoria A";"TEXTIL E VESTUÁRIO";"SP";"20/07/1977";"29/07/1952"
"2452";"VULCABRAS|AZALEIA S.A.";2017-12-31;1120485;668030;100502;1741;326522;189524;0;12629;5961;31151;452455;53317;43442;152647;203049;NA;1120485;266634;34993;69827;5822;84474;18403;53115;46304;NA;69278;10325;34583;0;24370;0;0;NA;784573;1107661;0;7273;0;-327571;0;-3045;0;255;NA;NA;NA;NA;NA;NA;NA;NA;NA;1263082;-780719;482363;-241670;240693;-49600;191093;-2154;188939;10863;188939;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1445269;1423652;26329;0;-4712;-556529;-415460;-141002;-67;0;888740;-55835;-55835;0;832905;68574;8757;47582;12235;901479;901479;428791;188428;95483;188777;0;"50926955000142";2017;"1952-07-29";"Consumo Cíclico";"Tecidos. Vestuário e Calçados";NA;"Calçados";0;0;0;0;0;0;1;0;"Categoria A";"TEXTIL E VESTUÁRIO";"SP";"20/07/1977";"29/07/1952"
"2453";"WEG SA";2010-12-31;7511164;4794009;53971;2499025;1044712;1008952;0;107182;0;80167;2717155;136984;601;2395575;183995;NA;7511164;1938803;141797;242300;72204;1018995;463507;0;0;NA;2028525;1399948;86875;415318;126384;0;0;NA;3543836;1812294;44931;3884;900676;0;758715;-65893;0;89229;NA;NA;NA;NA;NA;NA;NA;NA;NA;4391973;-3005021;1386952;-784315;602637;123115;725752;-192118;533634;0;533634;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5174739;5173100;6094;0;-4455;-2853357;0;-2846903;-6454;0;2321382;-183990;-183990;0;2137392;350561;2090;348471;0;2487953;2487953;880085;833592;240642;533634;0;"84429695000111";2010;"1961-06-30";"Bens Industriais";"Máquinas e Equipamentos";"SC";"Motores . Compressores e Outros";0;0;0;0;0;0;1;0;"Categoria A";"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças";"SC";"09/02/1982";"30/06/1961"
"2454";"WEG SA";2011-12-31;9105861;5867061;59512;2872103;1307692;1362314;0;156076;0;109364;3238800;432469;349;2445760;360222;NA;9105861;2752960;161436;298195;88474;1701435;503420;0;0;NA;2446312;1756293;122485;421918;145616;0;0;NA;3906589;2265367;239;3834;857721;0;704466;-31515;0;106477;NA;NA;NA;NA;NA;NA;NA;NA;NA;5189409;-3633358;1556051;-892926;663125;103001;766126;-159105;607021;0;607021;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6005251;6006960;718;0;-2427;-3382369;0;-3376707;-5662;0;2622882;-188030;-188030;0;2434852;499570;2090;499570;0;2934422;2934422;1051038;842670;433693;607021;0;"84429695000111";2011;"1961-06-30";"Bens Industriais";"Máquinas e Equipamentos";"SC";"Motores . Compressores e Outros";1;0;0;7;0;0;1;0;"Categoria A";"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças";"SC";"09/02/1982";"30/06/1961"
"2455";"WEG SA";2012-12-31;8873550;5710017;2302256;261244;1472839;1306273;0;183627;0;183778;3163533;88833;7622;2537094;529984;NA;8873550;3012824;168831;331037;126655;1645772;740529;0;0;NA;1709100;1044068;137916;320503;206613;0;0;NA;4151626;2718440;-53319;3784;687792;0;656646;47006;0;91277;NA;NA;NA;NA;NA;NA;NA;NA;NA;6173878;-4293022;1880856;-1072445;808411;55691;864102;-199238;664864;0;664864;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7091928;7074406;23939;0;-6417;-3979234;0;-3928347;-50887;0;3112694;-208337;-208337;0;2904357;460420;2090;460420;0;3364777;3364777;1277996;991837;430080;664864;0;"84429695000111";2012;"1961-06-30";"Bens Industriais";"Máquinas e Equipamentos";"SC";"Motores . Compressores e Outros";0;0;0;0;0;0;1;0;"Categoria A";"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças";"SC";"09/02/1982";"30/06/1961"
"2456";"WEG SA";2013-12-31;10141293;6851787;3373799;261244;1658806;1445927;0;166384;0;206871;3289506;123866;7264;2614556;543820;NA;10141293;2578048;216553;420250;139570;912796;888879;0;0;NA;2920978;2296208;95031;294405;235334;0;0;NA;4642267;2718440;-57724;3712;1169077;0;593500;130767;0;84495;NA;NA;NA;NA;NA;NA;NA;NA;NA;6828896;-4592130;2236766;-1225013;1011753;73126;1084879;-239575;845304;0;845304;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7920152;7922884;7349;0;-10081;-4292444;0;-4263837;-28607;0;3627708;-218279;-218279;0;3409429;599974;0;599974;0;4009403;4009403;1456866;1148954;558279;845304;0;"84429695000111";2013;"1961-06-30";"Bens Industriais";"Máquinas e Equipamentos";"SC";"Motores . Compressores e Outros";0;0;0;0;0;0;1;0;"Categoria A";"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças";"SC";"09/02/1982";"30/06/1961"
"2457";"WEG SA";2014-12-31;11782630;8098187;3328015;865162;1867864;1704919;0;159446;0;172781;3684443;126670;8224;2877942;671607;NA;11782630;3380815;173382;445577;148335;1466752;1146769;0;0;NA;3262552;2625398;95316;282989;258849;0;0;NA;5139263;3533973;-59139;3658;837741;0;548750;191402;0;82878;NA;NA;NA;NA;NA;NA;NA;NA;NA;7840757;-5356260;2484497;-1390145;1094352;133577;1227929;-265613;962316;0;962316;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9007703;9016759;5399;0;-14455;-4934805;0;-4928949;0;-5856;4072898;-250477;-250477;0;3822421;785503;0;785503;0;4607924;4607924;1743761;1213743;688104;962316;0;"84429695000111";2014;"1961-06-30";"Bens Industriais";"Máquinas e Equipamentos";"SC";"Motores . Compressores e Outros";0;0;0;0;0;0;1;0;"Categoria A";"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças";"SC";"09/02/1982";"30/06/1961"
