"";"name_company";"ref_date";"x1_ativo_total";"x1_01_ativo_circulante";"x1_01_01_caixa_e_equivalentes_de_caixa";"x1_01_02_aplicacoes_financeiras";"x1_01_03_contas_a_receber";"x1_01_04_estoques";"x1_01_05_ativos_biologicos";"x1_01_06_tributos_a_recuperar";"x1_01_07_despesas_antecipadas";"x1_01_08_outros_ativos_circulantes";"x1_02_ativo_nao_circulante";"x1_02_01_ativo_realizavel_a_longo_prazo";"x1_02_02_investimentos";"x1_02_03_imobilizado";"x1_02_04_intangivel";"x1_02_05_diferido";"x2_passivo_total";"x2_01_passivo_circulante";"x2_01_01_obrigacoes_sociais_e_trabalhistas";"x2_01_02_fornecedores";"x2_01_03_obrigacoes_fiscais";"x2_01_04_emprestimos_e_financiamentos";"x2_01_05_outras_obrigacoes";"x2_01_06_provisoes";"x2_01_07_passivos_sobre_ativos_nao_correntes_a_venda_e_descontinuados";"x2_01_08_outros";"x2_02_passivo_nao_circulante";"x2_02_01_emprestimos_e_financiamentos";"x2_02_02_outras_obrigacoes";"x2_02_03_tributos_diferidos";"x2_02_04_provisoes";"x2_02_05_passivos_sobre_ativos_nao_correntes_a_venda_e_descontinuados";"x2_02_06_lucros_e_receitas_a_apropriar";"x2_03_patrimonio_liquido";"x2_03_patrimonio_liquido_consolidado";"x2_03_01_capital_social_realizado";"x2_03_02_reservas_de_capital";"x2_03_03_reservas_de_reavaliacao";"x2_03_04_reservas_de_lucros";"x2_03_05_lucros_prejuizos_acumulados";"x2_03_06_ajustes_de_avaliacao_patrimonial";"x2_03_07_ajustes_acumulados_de_conversao";"x2_03_08_outros_resultados_abrangentes";"x2_03_09_participacao_dos_acionistas_nao_controladores";"x2_04_part_de_acionistas_nao_controladores";"x2_05_patrimonio_liquido";"x2_05_01_capital_social_realizado";"x2_05_02_reservas_de_capital";"x2_05_03_reservas_de_reavaliacao";"x2_05_04_reservas_de_lucro";"x2_05_05_ajustes_de_avaliacao_patrimonial";"x2_05_06_lucros_prejuizos_acumulados";"x2_05_07_adiantamento_para_futuro_aumento_capital";"x3_01_receita_de_venda_de_bens_e_ou_servicos";"x3_02_custo_dos_bens_e_ou_servicos_vendidos";"x3_03_resultado_bruto";"x3_04_despesas_receitas_operacionais";"x3_05_resultado_antes_do_resultado_financeiro_e_dos_tributos";"x3_06_resultado_financeiro";"x3_07_resultado_antes_dos_tributos_sobre_o_lucro";"x3_08_imposto_de_renda_e_contribuicao_social_sobre_o_lucro";"x3_09_resultado_liquido_das_operacoes_continuadas";"x3_10_resultado_liquido_de_operacoes_descontinuadas";"x3_11_lucro_prejuizo_consolidado_do_periodo";"x3_11_lucro_prejuizo_do_periodo";"x3_12_participacoes_contribuicoes_estatutarias";"x3_13_reversao_dos_juros_sobre_capital_proprio";"x3_14_part_de_acionistas_nao_controladores";"x3_15_lucro_prejuizo_do_periodo";"x3_99_lucro_por_acao_reais_acao";"x6_01_receitas";"x6_01_01_vendas_mercadorias_produtos_e_servicos";"x6_01_02_outras_receitas";"x6_01_03_receitas_refs_a_constr_ativos_proprios";"x6_01_04_provisao_rev_creds_liquidacao_duvidosa";"x6_02_insumos_adquiridos_de_terceiros";"x6_02_01_custos_prods_mercs_e_servs_vendidos";"x6_02_02_materiais_energia_servs_terceiros_outros";"x6_02_03_perda_recuperacao_de_valores_ativos";"x6_02_04_outros";"x6_03_valor_adicionado_bruto";"x6_04_retencoes";"x6_04_01_depreciacao_amortizacao_e_exaustao";"x6_04_02_outras";"x6_05_valor_adicionado_liquido_produzido";"x6_06_vlr_adicionado_recebido_em_transferencia";"x6_06_01_resultado_de_equivalencia_patrimonial";"x6_06_02_receitas_financeiras";"x6_06_03_outros";"x6_07_valor_adicionado_total_a_distribuir";"x6_08_distribuicao_do_valor_adicionado";"x6_08_01_pessoal";"x6_08_02_impostos_taxas_e_contribuicoes";"x6_08_03_remuneracao_de_capitais_de_terceiros";"x6_08_04_remuneracao_de_capitais_proprios";"x6_08_05_outros";"x7_01_receitas";"x7_01_01_vendas_de_mercadorias_produtos_e_servicos";"x7_01_02_outras_receitas";"x7_01_03_receitas_refs_a_construcao_de_ativos_proprios";"x7_01_04_provisao_reversao_de_creds_liquidacao_duvidosa";"x7_02_insumos_adquiridos_de_terceiros";"x7_02_01_custos_prods_mercs_e_servs_vendidos";"x7_02_02_materiais_energia_servs_de_terceiros_e_outros";"x7_02_03_perda_recuperacao_de_valores_ativos";"x7_02_04_outros";"x7_03_valor_adicionado_bruto";"x7_04_retencoes";"x7_04_01_depreciacao_amortizacao_e_exaustao";"x7_04_02_outras";"x7_05_valor_adicionado_liquido_produzido";"x7_06_vlr_adicionado_recebido_em_transferencia";"x7_06_01_resultado_de_equivalencia_patrimonial";"x7_06_02_receitas_financeiras";"x7_06_03_outros";"x7_07_valor_adicionado_total_a_distribuir";"x7_08_distribuicao_do_valor_adicionado";"x7_08_01_pessoal";"x7_08_02_impostos_taxas_e_contribuicoes";"x7_08_03_remuneracao_de_capitais_de_terceiros";"x7_08_04_remuneracao_de_capitais_proprios";"x7_08_05_outros";"cnpj";"ano";"constitu";"setor";"subsetor";"estado";"segmento";"patentes";"cedentes";"cessionaria";"num_patentes";"e_cedente";"num_cedentes";"e_cessionaria";"num_cessionaria";"categ_reg";"setor_ativ";"uf";"dt_reg";"dt_const";"pl";"lucro";"liq_cor";"liq_geral";"end_ger";"end_ce";"roa";"roe";"intang_ativo";"intang_pl";"ch";"giro";"pro_patente";"lucra";"categoria";"ativi";"dano";"idade";"tamanho";"vca";"ief";"pagr";"pplgr";"pgpgr";"alta";"baixa";"regiao";"id"
"1739";"RAIA DROGASIL S.A.";2012-12-31;3340186;1693864;166963;0;452543;973396;0;96316;4731;-85;1646322;21802;0;454322;1170198;NA;3340186;863276;92899;575587;40489;60712;79468;14121;0;NA;212251;131460;7049;64021;9721;0;0;NA;2264659;908639;1039935;13127;302958;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;5380728;-3888079;1492649;-1332025;160624;-2550;158074;-53219;104855;0;104855;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5555034;5560163;485;0;-5614;-3845883;-3587770;-256979;-1134;0;1709151;-124327;-124327;0;1584824;16352;0;16352;0;1601176;1601176;572838;657562;265921;104855;0;"61585865000151";2012;"1935-03-28";"Saúde";"Comércio e Distribuição";"SP";"Medicamentos e Outros Produtos";0;0;0;0;0;0;0;0;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"SP";"20/07/1977";"28/03/1935";2264659;104855;1,96213493714641;3,10562728783192;0,802653954758923;0,3219961403347;0,0313919643995873;0,0463005688715166;0,350339172728704;0,516721502000963;9,39310590428708;1,66309121707594;0;0,0298517226665239;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"2012";77;15,0215370520251;0,427436675682133;0,427866663511111;0,479367316670389;0,7070274156065;2,79516372866325;0;0;"suldeste";264
"1740";"RAIA DROGASIL S.A.";2013-12-31;3614093;1903575;241885;0;482212;1132620;0;38658;8200;-85;1710518;23350;0;536629;1150539;NA;3614093;1020004;116352;671455;65920;83944;68597;13736;0;NA;267106;160881;4224;93980;8021;0;0;NA;2326983;908639;1039935;12941;365468;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;6232919;-4512743;1720176;-1570342;149834;-10447;139387;-38402;100985;0;100985;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6432909;6430617;1253;0;1039;-4497071;-4198839;-296236;-1996;0;1935838;-158736;-158736;0;1777102;9863;0;9863;0;1786965;1786965;680742;685387;319851;100985;0;"61585865000151";2013;"1935-03-28";"Saúde";"Comércio e Distribuição";"SP";"Medicamentos e Outros Produtos";0;0;0;0;0;0;0;0;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"SP";"20/07/1977";"28/03/1935";2326983;100985;1,86624268140125;2,80791307658242;0,792476167538128;0,356136380552465;0,0279420037060474;0,0433973948241135;0,318347922978186;0,494433779705309;9,15606646864745;1,77995115233615;0;0,0240391380025956;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"2013";78;15,1003514830628;0,461872176504589;0,413537788176304;0,494443557484547;0,767932124987591;2,62502533999665;0;0;"suldeste";264
"1741";"RAIA DROGASIL S.A.";2014-12-31;3614093;1903575;241885;0;482212;1132620;0;38658;8200;-85;1710518;23350;0;536629;1150539;NA;3614093;1020004;116352;671455;65920;83944;68597;13736;0;NA;267106;160881;4224;93980;8021;0;0;NA;2326983;908639;1039935;12941;365468;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;6232919;-4512743;1720176;-1570342;149834;-10447;139387;-38402;100985;0;100985;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6432909;6430617;1253;0;1039;-4497071;-4198839;-296236;-1996;0;1935838;-158736;-158736;0;1777102;9863;0;9863;0;1786965;1786965;680742;685387;319851;100985;0;"61585865000151";2014;"1935-03-28";"Saúde";"Comércio e Distribuição";"SP";"Medicamentos e Outros Produtos";0;0;0;0;0;0;0;0;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"SP";"20/07/1977";"28/03/1935";2326983;100985;1,86624268140125;2,80791307658242;0,792476167538128;0,356136380552465;0,0279420037060474;0,0433973948241135;0,318347922978186;0,494433779705309;9,15606646864745;1,77995115233615;0;0,0240391380025956;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"2014";79;15,1003514830628;0,461872176504589;0,413537788176304;0,494443557484547;0,767932124987591;2,62502533999665;0;0;"suldeste";264
"1742";"RAIA DROGASIL S.A.";2015-12-31;4699201;2685844;266051;0;700092;1650453;0;59530;9718;0;2013357;44499;0;801985;1166873;NA;4699201;1648766;165409;1203382;55878;108192;101991;13914;0;NA;393637;188196;36108;165981;3352;0;0;NA;2656798;1808639;128767;12569;714064;0;-30230;0;0;22989;NA;NA;NA;NA;NA;NA;NA;NA;NA;8897849;-6183289;2714560;-2213697;500863;-64961;435902;-96117;339785;0;339785;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9172537;9176455;1485;0;-5403;-6317568;-5927464;-385323;-4781;0;2854969;-227698;-227698;0;2627271;88786;0;88786;0;2716057;2716057;957812;833163;585297;339785;0;"61585865000151";2015;"1935-03-28";"Saúde";"Comércio e Distribuição";"SP";"Medicamentos e Outros Produtos";0;0;0;0;0;0;0;0;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"SP";"20/07/1977";"28/03/1935";2656798;339785;1,62900253886846;2,30081967172982;0,80726771357073;0,434627716499039;0,07230697303648;0,127892673812612;0,248313064284758;0,439202754594064;9,28976563250408;1,9519354460471;0;0,0562903461274742;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"2015";80;15,3629030522286;0,52188403943564;0,601089030271766;0,577982725148382;1,02230466900382;2,8356890496256;0;0;"suldeste";264
"1743";"RAIA DROGASIL S.A.";2016-12-31;5659303;3427783;276632;0;877353;2149468;0;111772;12558;0;2231520;50858;0;1006606;1174056;NA;5659303;2184684;199378;1615587;96731;132581;118904;21503;0;NA;538664;281387;61499;193187;2591;0;0;NA;2935955;1808639;138553;12383;980442;0;-30230;0;0;26168;NA;NA;NA;NA;NA;NA;NA;NA;NA;11256565;-7752422;3504143;-2798605;705538;-110322;595216;-143964;451252;0;451252;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11683239;11681950;785;0;504;-7683575;-7030922;-642840;-9813;0;3999664;-274434;-274434;0;3725230;109433;0;109433;0;3834663;3834663;1224607;1545321;613483;451252;0;"61585865000151";2016;"1935-03-28";"Saúde";"Comércio e Distribuição";"SP";"Medicamentos e Outros Produtos";0;0;0;0;0;0;0;0;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"SP";"20/07/1977";"28/03/1935";2935955;451252;1,56900631853394;2,07806824540969;0,802205226801716;0,481216149762612;0,0797363208861586;0,153698541019873;0,20745593582814;0,399888962875793;9,19198159082873;2,0644307258332;0;0,0626779128446378;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"2016";81;15,5488112977201;0,557678922651782;0,53579306768245;0,677585738031698;1,30610414669162;3,13134172840756;0;0;"suldeste";264
"1744";"RAIA DROGASIL S.A.";2017-12-31;6464249;3928204;264873;0;1049074;2517594;0;78778;17885;0;2536045;68753;0;1276276;1191016;NA;6464249;2493779;202799;1815687;130432;196248;136821;11792;0;NA;720098;414711;68503;228715;8169;0;0;NA;3250372;1808639;151156;0;1280751;0;-18033;0;0;27859;NA;NA;NA;NA;NA;NA;NA;NA;NA;13212505;-9224505;3988000;-3195416;792584;-106040;686544;-173891;512653;0;512653;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13712676;13712793;2197;0;-2314;-9059406;-8324844;-727776;-6786;0;4653270;-337914;-337914;0;4315356;99544;0;96267;3277;4414900;4414900;1357859;1812447;731941;512653;0;"61585865000151";2017;"1935-03-28";"Saúde";"Comércio e Distribuição";"SP";"Medicamentos e Outros Produtos";0;0;0;0;0;0;0;0;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"SP";"20/07/1977";"28/03/1935";3250372;512653;1,57520133099204;2,01135544390778;0,77594102076713;0,497177166287994;0,0793058868864736;0,157721331589123;0,184246615500115;0,36642452002417;9,73039542397259;2,12130999285454;0;0,059987413439011;"Categoria A";"COMÉRCIO (ATACADO E VAREJO)";"2017";82;15,6817973994808;0,58690034990917;0,500379429555613;0,68297183477926;1,3582752989504;3,25136851469851;0;0;"suldeste";264
"1745";"RAÍZEN ENERGIA S.A.";2013-03-31;16662534;3714245;1759501;0;378161;369350;0;301881;0;905352;12948289;4812950;267489;6613578;1254272;NA;16662534;3128696;282797;491797;120622;1070997;1162483;0;0;NA;6860343;4879567;1603106;38676;338994;0;0;NA;6673495;4681287;1275019;0;599883;0;99379;0;0;17927;NA;NA;NA;NA;NA;NA;NA;NA;NA;8468238;-6698108;1770130;-1065996;704134;-564817;139317;-22321;116996;0;116996;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9043903;8991165;53842;0;-1104;-4399493;-2603989;-1565878;-1880;-227746;4644410;-1706819;-1706819;0;2937591;160465;-18524;178989;2201;3098056;3098056;1413220;552833;1015007;116996;0;"08070508000178";2013;"2000-11-16";"Consumo não Cíclico";"Alimentos Processados";NA;"Açucar e Alcool";0;0;1;0;0;0;1;1;"Categoria B";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"21/10/2013";"16/11/2000";6673495;116996;1,1871543288322;1,66808178444393;0,313212912673582;0,599490989785827;0,00702150105140071;0,017531443419078;0,0752749851853265;0,187948293959912;5,99215833345127;0,542768764942955;0;0,0831500012163097;"Categoria B";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2013";13;16,6286732839771;0,41907959497637;0,866642353047714;0,185929463069663;0,464232909442504;2,1921965440625;0;1;"suldeste";100
"1746";"RAÍZEN ENERGIA S.A.";2014-03-31;17872223;4006521;1771015;0;356004;448694;0;505796;0;925012;13865702;4917690;162266;7250609;1535137;NA;17872223;2693583;292468;637863;157332;1122633;483287;0;0;NA;8534131;6510886;1655935;21394;345916;0;0;NA;6644509;4752078;1284175;0;618925;0;-10669;0;0;17927;NA;NA;NA;NA;NA;NA;NA;NA;NA;9455221;-7542579;1912642;-1151196;761446;-572931;188515;-47632;140883;0;140883;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10065449;10004063;60413;0;973;-4983418;-4329584;-580055;-418;-73361;5082031;-1709935;-1709935;0;3372096;217760;-34435;252195;2201;3589856;3589856;1744873;610096;1100004;134883;0;"08070508000178";2014;"2000-11-16";"Consumo não Cíclico";"Alimentos Processados";NA;"Açucar e Alcool";1;0;0;2;0;0;1;0;"Categoria B";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"21/10/2013";"16/11/2000";6644509;140883;1,48743179623572;1,5917953556708;0,239904846169042;0,62822145851694;0,00788279107752852;0,0212029210886764;0,0858951345895807;0,231038440914144;5,41885913759913;0,563189537194114;1;0,0805318035400759;"Categoria B";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2014";14;16,6987582778319;0,430797164963754;0,928171122274387;0,200862310189393;0,540274081952481;2,05737380313639;0;1;"suldeste";100
"1747";"RAÍZEN ENERGIA S.A.";2015-03-31;21746337;6605724;3795287;0;331638;354862;0;157304;0;1966633;15140613;5820635;210586;7615059;1494333;NA;21746337;3072574;321116;568296;108399;1377898;696865;0;0;NA;11898554;9047745;2526762;76914;247133;0;0;NA;6775209;4923054;1092538;0;744369;0;15248;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;9739137;-8064341;1674796;-1014954;659842;-712235;-52393;163392;110999;0;110999;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10384016;10311571;71340;0;1105;-5190576;-4637511;-515519;-6163;-31383;5193440;-1908125;-1908125;0;3285315;951904;-33938;467777;518065;4237219;4237219;1711769;416324;1998127;110999;0;"08070508000178";2015;"2000-11-16";"Consumo não Cíclico";"Alimentos Processados";NA;"Açucar e Alcool";0;0;2;0;0;0;1;3;"Categoria B";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"21/10/2013";"16/11/2000";6775209;110999;2,14989907484734;1,45255167145722;0,205233299721972;0,688443667547321;0,00510426192696269;0,016383110838352;0,0687165383301105;0,220558952498735;5,68951593351673;0,477506441659577;0;0,0677515882567419;"Categoria B";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2015";15;16,8949558875227;0,36649487221687;1,08558195215055;0,194847481670131;0,625400485800512;2,47534509621333;0;1;"suldeste";100
"1748";"RAÍZEN ENERGIA S.A.";2016-03-31;22783373;6201276;2987675;0;457795;505420;0;195924;0;2054462;16582097;7362320;210425;7537931;1471421;NA;22783373;4173681;382263;891846;201792;1619259;1078521;0;0;NA;10054459;8257189;1443054;89066;265150;0;0;NA;8555233;6423054;1092690;0;1534448;0;-493996;0;0;-963;NA;NA;NA;NA;NA;NA;NA;NA;NA;11867088;-8767347;3099741;-1208185;1891556;-169064;1722492;-536848;1185644;0;1185644;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12591930;12547070;49885;0;-5025;-6112878;-5981389;-769049;-377;637937;6479052;-1876896;-1876896;0;4602156;1456322;-73260;664798;864784;6058478;6058478;1627424;1225262;2020148;1185644;0;"08070508000178";2016;"2000-11-16";"Consumo não Cíclico";"Alimentos Processados";NA;"Açucar e Alcool";1;0;0;3;0;0;1;0;"Categoria B";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"21/10/2013";"16/11/2000";8555233;1185644;1,48580497647041;1,60128962745658;0,293339888418303;0,624496644987553;0,0520398801353952;0,138586991143315;0,0645831062854477;0,171990757002176;7,29194604479226;0,55268067638624;1;0,159395127094364;"Categoria B";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2016";16;16,9415415735034;0,35303600568713;0,96430119133166;0,265916640174394;0,708160490777983;3,722740969778;0;1;"suldeste";100
"1749";"RAÍZEN ENERGIA S.A.";2017-03-31;23780800;8179054;3437612;0;371930;647046;1276321;123373;0;2322772;15601746;5087649;244429;8826627;1443041;NA;23780800;3422347;361806;948360;171501;1005578;935102;0;0;NA;10974261;9313113;1181529;185706;293913;0;0;NA;9384192;6456346;1089121;0;1883162;0;-43474;0;0;-963;NA;NA;NA;NA;NA;NA;NA;NA;NA;12180692;-9372051;2808641;-1419941;1388700;464981;1853681;-449014;1404667;0;1404667;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12913566;12889388;25989;0;-1811;-6857776;-6124579;-809235;0;76038;6055790;-1818791;-1818791;0;4236999;1334486;-69635;665347;738774;5571485;5571485;1629195;1169461;1368250;1404579;0;"08070508000178";2017;"2000-11-16";"Consumo não Cíclico";"Alimentos Processados";NA;"Açucar e Alcool";1;0;0;4;0;0;1;0;"Categoria B";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"SP";"21/10/2013";"16/11/2000";9384192;1404667;2,38989617359081;1,65183354301235;0,237718982138015;0,605387875933526;0,0590672727578551;0,149684384121723;0,0606809274709009;0,15377360139264;7,47650956453954;0,543024877211868;1;0,114008301006215;"Categoria B";"AGRICULTURA (AÇUCAR, ALCOOL E CANA)";"2017";17;16,9843890903768;0,398374865437664;1,07273248374402;0,234285011437799;0,593709612932046;3,41977786575579;0;1;"suldeste";100
"1750";"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES";2010-12-31;3711245;2342236;1049483;224023;528716;380689;0;94444;2546;62335;1369009;150544;59757;1093649;65059;NA;3711245;951150;57901;143317;47417;386823;285315;30377;0;NA;1142353;956499;74664;96937;14253;0;0;NA;1617742;730000;55;0;316294;0;-1484;0;127180;445697;NA;NA;NA;NA;NA;NA;NA;NA;NA;3718972;-2812368;906604;-456376;450228;13767;463995;-112629;351366;0;351366;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4667522;4604424;28266;37024;-2192;-3332422;-2748593;-583829;0;0;1335100;-82104;-82104;0;1252996;167888;0;166484;1404;1420884;1420884;502402;397074;170041;351367;0;"89086144000116";2010;"1992-09-16";"Bens Industriais";"Material de Transporte";"RS";"Material Rodoviário";4;0;0;28;0;0;0;0;"Categoria A";"Máquinas, Equipamentos, Veículos e Peças";"RS";"05/02/1993";"16/09/1992";1617742;351366;2,46253062082742;1,77274405625404;0,454334194887707;0,564097223438496;0,0946760453702194;0,217195325336178;0,0175302358103547;0,0402159305995641;7,40238295229716;1,25767013495471;1;0,12106248716043;"Categoria A";"Máquinas, Equipamentos, Veículos e Peças";"2010";18;15,1268779578042;0,397262374216739;1,07010066880113;0,382859121399961;0,878313105550823;2,82818141647525;1;0;"sul";306
"1751";"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES";2011-12-31;4016536;2543758;736191;367959;616495;591310;0;151148;3190;77465;1472778;85098;72190;1183373;132117;NA;4016536;1064087;64864;189134;43158;474049;255347;37535;0;NA;1091091;1009639;52431;16578;12443;0;0;NA;1861358;730000;55;0;503220;0;658;0;120339;507086;NA;NA;NA;NA;NA;NA;NA;NA;NA;4156396;-3137503;1018893;-559114;459779;60038;519817;-139480;380337;0;380337;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5190358;5155935;13769;18382;2272;-3648500;-2943951;-704549;0;0;1541858;-87463;-87463;0;1454395;260780;0;258227;2553;1715175;1715175;620658;492756;221424;380337;0;"89086144000116";2011;"1992-09-16";"Bens Industriais";"Material de Transporte";"RS";"Material Rodoviário";6;0;0;34;0;0;0;0;"Categoria A";"Máquinas, Equipamentos, Veículos e Peças";"RS";"05/02/1993";"16/09/1992";1861358;380337;2,39055453172532;1,86366787337287;0,493735088238651;0,536576293602248;0,0946927900061147;0,204333072949965;0,0328932692250238;0,0709788229883773;6,69675731240071;1,29224734945734;1;0,110619632970487;"Categoria A";"Máquinas, Equipamentos, Veículos e Peças";"2011";19;15,2059303975833;0,44184416621686;0,882273914678056;0,427028414534315;0,921464328732033;2,76347843740031;1;0;"sul";306
"1752";"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES";2012-12-31;4321295;2676222;855255;244183;764255;533298;0;169802;9972;99457;1645073;107326;64833;1352120;120794;NA;4321295;1372852;56815;207305;36242;835983;191879;44628;0;NA;1090786;1025455;37550;14045;13736;0;0;NA;1857657;730000;55;0;522022;0;440;0;116979;488161;NA;NA;NA;NA;NA;NA;NA;NA;NA;3501921;-2769743;732178;-564259;167919;-35767;132152;-31100;101052;0;101052;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4312097;4269248;18047;20228;4574;-3086823;-2281849;-804974;0;0;1225274;-112260;-112260;0;1113014;175930;0;174632;1298;1288944;1288944;602524;348287;237080;101053;0;"89086144000116";2012;"1992-09-16";"Bens Industriais";"Material de Transporte";"RS";"Material Rodoviário";4;0;0;38;0;0;0;0;"Categoria A";"Máquinas, Equipamentos, Veículos e Peças";"RS";"05/02/1993";"16/09/1992";1857657;101052;1,9493885721112;1,75403001577342;0,557245829135612;0,570115671343891;0,0233846566827768;0,0543975556305604;0,0279531945863451;0,0650249211775909;5,81208549368988;0,997871471399199;1;0,0479505391469425;"Categoria A";"Máquinas, Equipamentos, Veículos e Peças";"2012";20;15,2790656838172;0,436308560281119;0,835847520922745;0,298277252536566;0,693854678231773;2,13924092650251;1;0;"sul";306
"1753";"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES";2013-12-31;4906918;3030862;1166550;247279;791747;518957;0;199145;15136;92048;1876056;375710;1719;1385108;113519;NA;4906918;1154384;58817;177943;43780;545357;281842;46645;0;NA;2109726;2060609;36912;14045;12205;0;0;NA;1642808;730000;-195841;0;685786;0;0;0;117256;305607;NA;NA;NA;NA;NA;NA;NA;NA;NA;4253328;-3213688;1039640;-593218;446422;-34548;411874;-105108;306766;0;306766;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5366812;5344921;9862;15755;-3726;-3640972;-2832207;-808765;0;0;1725840;-117471;-117471;0;1608369;311059;0;305829;5230;1919428;1919428;696930;545960;369772;306766;0;"89086144000116";2013;"1992-09-16";"Bens Industriais";"Material de Transporte";"RS";"Material Rodoviário";8;0;0;46;0;0;0;0;"Categoria A";"Máquinas, Equipamentos, Veículos e Peças";"RS";"05/02/1993";"16/09/1992";1642808;306766;2,62552322277509;1,50329431299803;0,353659649950523;0,665205736064878;0,062517042265634;0,18673271617864;0,0231344807473856;0,069100588748046;6,1029486462055;1,09372359595167;1;0,104958282079351;"Categoria A";"Máquinas, Equipamentos, Veículos e Peças";"2013";21;15,4061566041111;0,388036849199436;1,1856829169612;0,391167735022269;1,16838242813524;2,75411877806953;1;0;"sul";306
